,fecha,prices_bitcoin,market_caps_bitcoin,total_volumes_bitcoin,prices_ethereum,market_caps_ethereum,total_volumes_ethereum,prices_binancecoin,market_caps_binancecoin,total_volumes_binancecoin,prices_cardano,market_caps_cardano,total_volumes_cardano,prices_dogecoin,market_caps_dogecoin,total_volumes_dogecoin,prices_solana,market_caps_solana,total_volumes_solana,prices_polkadot,market_caps_polkadot,total_volumes_polkadot,prices_matic-network,market_caps_matic-network,total_volumes_matic-network,prices_litecoin,market_caps_litecoin,total_volumes_litecoin,prices_ripple,market_caps_ripple,total_volumes_ripple
1172,2023-03-18,27107.792,523262280970.14777,46473651090.578415,1769.425,213123927233.32803,11976182095.296051,333.032,52572257613.56484,1170238152.18386,0.339,11885994889.751339,405181332.2523505,0.073,10173655193.819038,671540817.3552911,21.317,8167246753.172318,984171481.07422,6.351,7700962300.739078,325589655.7783797,1.176,10692990717.911118,699201404.2675843,83.342,6024350467.809231,710145092.3600591,0.376,19170540663.397667,1097398135.405194
1173,2023-03-19,28186.843,546680822196.2155,46394763656.038155,1801.367,217844457987.9951,10745813975.10349,337.452,53585863733.108086,1119946335.616627,0.349,12284106876.322376,316033206.9485012,0.075,10484931791.808857,471382290.36307806,22.022,8495353255.962753,671444269.1507742,6.509,7931605244.124213,263101166.38878074,1.176,10732027908.000196,566849265.7684337,85.016,6189066427.965131,551913905.2870497,0.389,19979252277.275562,1440416397.35073
1174,2023-03-20,27929.168,538935400013.3555,55315948514.426994,1744.441,209763828559.92316,12973595973.359987,335.595,52937903481.94648,971414874.6363703,0.335,11740413064.04814,364629687.48782945,0.072,9976458212.734095,550862620.4163427,22.322,8570996250.733115,1214980639.4615438,6.12,7450586725.902299,272209445.39314884,1.111,10084620670.753235,787045150.3715433,78.646,5716160613.366946,669354486.3817476,0.377,19226276544.650375,1313128522.9714599
1175,2023-03-21,28264.24,545917428270.10583,34430928756.27183,1811.411,218008486913.68356,10831022955.199936,336.893,53201553977.428925,701983178.0364658,0.373,13061409181.133974,659905518.2570659,0.077,10716612131.028692,689179379.1920052,22.74,8718952337.679441,725964027.5931699,6.407,7772318411.3758,224997518.4386857,1.161,10520949376.322678,528381458.61083525,82.978,6014515508.07291,578120962.0363922,0.471,23963597176.994377,4548747517.178309
1176,2023-03-22,27449.255,530515158753.954,35394833933.50181,1747.64,210285658211.08432,13820716099.501862,323.601,51090160090.90309,1814263586.664783,0.363,12707537391.713314,922448613.1982259,0.075,10333565114.411991,935108133.4023604,21.578,8277163932.31642,914736382.9514166,6.094,7396098382.400391,292943935.7844627,1.116,10122646689.311272,634645813.7230467,87.862,6369726692.521464,1073781810.6452906,0.425,21687465409.827747,4517426407.7119665
1177,2023-03-23,28459.735,549578396178.6341,20360807194.56342,1824.957,219518418514.19247,10980967034.937744,331.248,52201524707.85315,536796198.68920463,0.374,13090883001.253225,413474704.3827974,0.078,10800257488.753477,694493414.6894239,22.306,8543484776.055639,538469214.2199258,6.351,7703989762.115649,183653212.18641487,1.141,10338107445.928627,407982918.37959516,94.123,6806935522.396294,1066675261.543273,0.448,22838007729.7023,2294537469.6429935
1178,2023-03-24,27595.495,533634255119.3758,21551272690.413612,1751.219,212072713258.261,11601017881.786583,324.077,51206299864.86048,621238645.7722163,0.362,12706876812.148476,353544632.98322606,0.075,10434826808.562164,541178717.6171658,20.774,7977960408.113832,635693408.6530313,6.024,7365301138.477666,208117030.97280684,1.097,10021656538.199928,516773938.83687854,93.579,6801777109.118528,1083559164.8342705,0.427,21860547088.836643,1705300121.755292
1179,2023-03-25,27670.199,534960802333.31067,15053754845.31385,1753.983,211355889911.33264,8023849174.389528,324.552,51256796649.83064,503625770.4410441,0.355,12433136118.863832,266325927.98274365,0.075,10355761817.9987,437394532.91853124,20.594,7901578024.349372,387073479.37430376,5.944,7220374796.394252,141765532.24290985,1.085,9847498687.746895,389099438.1793572,92.04,6679568261.288129,675426904.4446232,0.449,22901966241.344044,2226693785.736741
1180,2023-03-26,28048.47,542675619058.77966,14450374261.063795,1776.868,214528709136.8291,8417258785.455161,329.147,52057241786.70498,526856127.1703548,0.357,12535421606.29749,272202713.0690776,0.075,10370382624.142426,373620184.3842553,20.982,8079229951.395789,326327791.34329385,6.054,7387058765.428269,132449722.86287573,1.106,10083636610.173237,338075333.2976909,93.588,6807326099.344553,658758732.2955722,0.451,23017901905.08662,1450602336.838315
1181,2023-03-27,27182.3,525230880103.13837,18519053231.63728,1719.171,206685090340.53693,9757415238.165146,311.512,49079615720.34434,997088502.1452161,0.347,12138644788.449602,336956582.7409677,0.073,10150577357.40859,558909642.1533191,19.958,7655291926.183579,406232834.8456671,5.883,7146342407.622332,165318894.15237087,1.049,9524331359.605625,478436361.32053804,89.429,6479374450.186049,622403495.0094712,0.48,24887269626.43507,2674251774.633235
1182,2023-03-28,27291.35,528042785008.98267,17658503318.910484,1776.044,213909228254.6471,9548011563.71663,313.577,49485646211.525635,658161657.2825164,0.369,12941771031.311245,368290970.54818445,0.074,10280589142.073708,354545854.5077717,20.499,7878765558.4754715,400868517.6234316,6.07,7383642654.515058,153874807.953227,1.088,9879626491.273415,392334162.88959664,89.23,6476470385.979676,635064210.5101713,0.517,26697226442.289265,4020187191.5459795
1183,2023-03-29,28394.998,548808373530.0567,21097595427.489532,1795.537,216268184816.82077,10395388838.768845,314.151,49577395648.83864,704587676.7940805,0.383,13413184620.042393,537119162.8428296,0.076,10512259681.579855,532403459.78755367,21.132,8122141676.472303,422168351.8303799,6.187,7522732303.452091,187654032.13473487,1.125,10208266529.153805,456450386.91873217,91.46,6635043826.90929,591449142.1362896,0.545,28206497479.00727,5031225482.463057
1184,2023-03-30,28041.123,542369769760.28796,22702531379.35043,1792.909,216024475834.15308,10958214915.427898,317.121,50168780547.08524,160176096.74243605,0.377,13226069415.324286,429889697.11264473,0.074,10332262482.180891,461942047.46928346,20.574,7919320174.471215,532520991.04108644,6.122,7444748644.317304,197809653.58875155,1.093,9918650447.622179,439749928.8198821,89.115,6461977207.041185,645592544.9720194,0.537,27787487718.72779,3170922798.8468604
1185,2023-03-31,28516.785,551707238559.8757,19112345639.962193,1824.02,219903281108.44144,10329452626.6318,317.26,50095782784.537506,555650019.9278872,0.399,14009040303.900806,716335255.9501815,0.077,10745789397.554039,472513620.6376957,21.205,8194996259.08917,415947399.7233951,6.345,7727847982.814717,220876667.556675,1.119,10176687054.126568,364579778.15346265,89.71,6521042696.986031,454574377.289526,0.539,27928271774.46026,2114260332.1002848
1186,2023-04-01,28498.945,550949831049.3949,10085380788.870918,1823.0,219561711559.00998,6199278060.289369,315.084,49738899676.69931,413653443.0436453,0.394,13824277589.688261,388714587.1512622,0.082,11367807248.46466,959436194.238667,21.084,8133720019.793032,251948585.428472,6.35,7731363330.22935,150087142.66423145,1.112,10100312145.01483,251528936.83935064,92.682,6733719657.6321745,634242629.9278827,0.511,26419768893.368996,1966596473.942674
1187,2023-04-02,28236.509,545181408318.2205,11682876586.814528,1797.737,216494189054.4792,6679784659.59878,314.112,49580832087.444084,362774663.35363257,0.382,13389440672.101046,320100355.8623564,0.079,11000084349.531837,1141871237.6840668,20.565,7929638196.330592,250939723.33480495,6.274,7641386574.804739,165981691.06121218,1.098,9986972063.188828,228238079.78806534,93.121,6761846007.8035345,582729766.7602398,0.521,26865238853.589268,1622515475.0157032
1188,2023-04-03,27815.427,539350908801.9282,19711493345.476036,1810.466,218499091537.94772,11141583996.17221,308.846,48834992855.51275,747571395.7140489,0.388,13631038603.44044,683769265.034847,0.096,13367550790.14175,4502654469.60437,20.437,7900168640.993755,529752910.7331683,6.426,7823458413.487148,250934390.80967146,1.097,9985089701.089687,396088971.3912842,93.029,6772692904.927617,763903957.6090839,0.498,25757164808.749744,1874356756.5454648
1189,2023-04-04,28175.33,544313567953.4008,14871614372.831093,1871.334,225257854355.94864,11580514457.961863,310.988,49087111958.36544,659840226.23963,0.39,13665129449.301636,400460060.60802567,0.095,13217875020.920906,3935118206.471373,20.921,8093519489.19683,348472966.7851743,6.44,7843403288.734628,228779710.01745048,1.14,10345658626.307487,411163628.7037754,92.531,6717669062.294881,487215348.39268637,0.504,26035551812.61459,1359219753.5699492
1190,2023-04-05,28197.2,545409754928.52686,16507617903.813946,1911.339,230370056366.2714,11586484696.705976,314.277,49641625563.79157,601075886.1486617,0.393,13768988507.453007,309234324.8824121,0.093,12983339803.466272,1880641091.8309596,20.982,8139780743.430709,361878192.5535392,6.405,7817274516.518067,191646245.2648846,1.142,10379039323.709103,367890233.5005695,92.687,6734473838.801577,580032753.9030148,0.506,26178153840.81308,1542944161.9162514
1191,2023-04-06,28042.983,542601176317.4441,13079528995.139923,1872.247,225549620778.91388,9208408844.045069,312.369,49315808886.97745,490400831.00991297,0.384,13463680142.899551,290787654.9883234,0.086,11885393610.291113,1719378593.4575167,20.609,7980951367.926036,271953094.7888084,6.278,7657366272.615343,165932757.86882693,1.114,10112608096.542576,264441231.0459562,90.92,6607090347.092246,422657972.0262233,0.503,26032005022.916878,1224093379.5299377
1192,2023-04-07,27934.439,540432353743.3232,10141276803.893911,1866.658,224884695655.05383,9298216041.371656,310.826,49053688105.57,348203531.1291834,0.384,13475498915.163166,219082583.95693147,0.083,11468256137.413305,1177183910.3501878,20.484,7945861961.167704,208769926.08216602,6.187,7546011941.215961,162303820.72659385,1.109,10069557168.270319,244219432.2599405,90.604,6582863767.82106,368224075.37532574,0.514,26596750375.135258,1226161820.9140668
1193,2023-04-08,27968.128,541094458101.44714,8844199146.1801,1851.051,223169245107.38303,5970294474.952573,310.662,49063096682.29419,405518010.5378314,0.386,13547039830.25686,227489857.3044711,0.081,11325381364.265705,798153909.0497856,20.043,7779827678.559762,229345793.28866065,6.136,7493348826.317786,131916467.42051286,1.103,10119229488.680655,189505673.2077509,90.002,6548626468.010949,355830883.01659787,0.506,26189001074.264023,752220124.0481863
1194,2023-04-09,28351.237,548568597244.1978,11429030269.731691,1859.94,224219517643.81366,7405572878.99046,313.011,49448040243.325264,417632833.07144827,0.39,13668842180.423561,222258531.3009762,0.083,11568385352.757624,741649451.0364345,20.304,7886462397.659908,195652671.40967616,6.214,7585959979.016828,145695437.94792384,1.102,10102783871.7049,231318669.17299443,90.678,6594419486.913172,345416673.18607044,0.506,26153157422.11329,706849513.0381583
1195,2023-04-10,29657.974,574059578670.3654,17475381731.251884,1909.882,230201702660.8635,9639736045.970774,318.226,50278276856.34864,571039270.0011872,0.397,13914326446.557247,274331218.2805179,0.085,11810686440.248245,751797849.7305008,20.875,8111384994.393847,243051082.7697442,6.288,7678397456.557879,157115505.87741607,1.121,10314752688.004322,265393336.10611326,93.834,6827359570.214165,540016856.2396216,0.518,26808568246.60892,1057662396.4063251
1196,2023-04-11,30260.936,585359301945.2595,18320296514.777645,1892.939,227988460702.9362,10245367683.712158,322.731,50988411866.09584,1121318919.6788287,0.402,14074149361.990534,437318682.90491533,0.084,11682111248.341976,740780745.6448992,23.006,9019417673.037657,1081779112.3649075,6.427,7847129342.169121,212206406.7214694,1.114,10266880211.680357,293005173.5171482,94.237,6845490745.410568,638006797.3071901,0.517,26750764716.684345,1328973143.7658172
1197,2023-04-12,29904.139,578850627447.6105,18407698928.06657,1920.223,231476399968.9067,13152150835.227224,320.286,50587359529.51448,451476955.7317495,0.405,14231712048.482649,414553548.75464356,0.084,11616879872.41495,959521129.5333788,23.831,9350156509.874369,1370531367.9251795,6.409,7830662352.098901,222772320.5773293,1.104,10185265280.990574,334852243.9273962,92.164,6708437560.006492,590938072.2153661,0.505,26177625993.753777,1295350693.4578412
1198,2023-04-13,30405.027,587939018759.4221,16404033694.47376,2012.785,242284529486.34308,13956404022.579199,325.034,51295369255.15624,632784569.0034571,0.426,14937732271.41402,500970494.34985024,0.088,12176504083.353935,1063667196.1117315,24.428,9566762973.066217,666066820.0916648,6.645,8125660233.428235,204632452.95533252,1.135,10462837802.958586,315609156.17085445,94.245,6847116785.7617445,499365713.57608193,0.514,26594690668.574123,1078337862.0535345
1199,2023-04-14,30468.409,589051372432.549,20984067684.216217,2102.946,252719453976.0147,17899705467.092876,328.976,51952175557.44118,1091698237.2954452,0.439,15375843757.426773,684812256.7294112,0.089,12328502858.227808,1256516774.6270795,24.774,9705804479.0832,825834920.5602269,6.732,8229505281.449617,283263717.3895486,1.162,10722978271.417019,629610702.728659,96.376,7008366760.796881,811440882.7470376,0.524,27098938485.67568,1686463892.485568
1200,2023-04-15,30312.162,586969785778.0928,11028264273.146706,2093.166,251586840869.99887,9272832786.084044,333.266,52662920698.98643,740571912.0321591,0.454,15952653141.760757,559309012.4588557,0.089,12375544024.570412,732038330.7336859,24.076,9451805831.229778,387945854.00479144,6.806,8328054056.264707,191633213.10291263,1.173,10826788174.404753,361190554.4775258,96.848,7051092680.019049,411960403.18050706,0.521,26973876116.81294,809065912.6958668
1201,2023-04-16,30304.808,586268225587.8677,11188035367.077023,2118.599,253507799906.4971,8879608633.84169,347.866,54913630927.486694,1075190126.1522682,0.452,15832624300.027525,395915101.3189253,0.09,12552243052.256426,682111290.7748712,25.296,9920073717.128748,514890126.18420947,6.826,8337320667.595355,191364307.99952257,1.184,10916046232.97274,282114383.9587627,100.219,7283209648.590668,774616025.8617989,0.521,26957282986.183178,627790567.7404886
1202,2023-04-17,29467.46,569958059900.5195,16771824487.579357,2077.536,247900016291.37604,10818847581.540735,340.03,53664070532.38938,973941455.2752048,0.435,15217409658.80521,484945099.3398843,0.092,12712080688.187237,1561878889.5025113,24.582,9623598168.573133,910595768.7039962,6.7,8182296977.24243,223489561.91374186,1.155,10632412457.659544,387215299.90604246,98.679,7166634167.244257,672641764.7798688,0.511,26426624699.025185,1050565458.3211043
1203,2023-04-18,30365.904,587730212230.9563,18078539248.52104,2103.279,251100187595.887,10121134598.143476,343.009,54204297110.629776,846447082.4196671,0.444,15556085792.819365,375002798.61040694,0.094,13069406649.56818,1070666858.1378355,24.829,9739599132.263357,558944406.0314553,6.919,8468999208.60514,241327263.9727992,1.171,10802156964.93259,354632385.58332545,101.82,7406400941.449912,683306927.4022704,0.531,27473961872.44431,1197384612.3908288
1204,2023-04-19,28833.218,558796473890.5958,24136616861.636356,1936.426,231458322403.79388,15695628542.024448,322.347,50996266810.04863,985507232.8301048,0.415,14563917112.89741,593641384.5100411,0.088,12194023294.36117,1462478677.071317,22.669,8903451124.568312,974039298.9106188,6.31,7726090601.68143,304362268.38184124,1.084,9994733480.347948,555927362.6489397,90.138,6562601343.698442,931659227.5889513,0.491,25418640034.33746,2206782404.1051774
1205,2023-04-20,28255.578,546141074655.3764,21695904964.799046,1943.436,233965107542.7419,12422352272.165218,317.776,50076803639.50295,683865621.1906222,0.401,14034051781.95876,460777651.5012477,0.084,11662953866.09048,2226040731.131517,22.179,8697671636.546442,712597030.0493151,6.107,7472350670.195494,246649681.5235294,1.047,9653181078.603756,416808511.01168215,90.234,6559647088.7894125,751894046.1407697,0.475,24546014136.65708,1557750802.69273
1206,2023-04-21,27300.157,528357279464.0127,20420333533.71415,1850.15,222536195564.3714,13427480065.767443,321.604,50793309306.65276,1346836221.2535708,0.383,13415730445.437498,439360411.6551124,0.078,10910845664.57158,961422932.9897323,21.256,8333890309.334352,527655622.1631929,5.852,7155855076.124115,216476239.6364232,1.013,9337273804.916458,348497667.1488264,85.478,6219487302.05473,642267569.1550876,0.45,23247077610.611904,1488791192.3886898
1207,2023-04-22,27861.641,539454716829.9368,11700230849.968126,1877.541,226130094815.9329,7809497062.825459,332.412,52527550309.24134,832518965.5138868,0.397,13906111784.033657,267477971.6677824,0.081,11209722551.75992,423816917.97767055,21.851,8584446324.231401,249197740.8361164,5.959,7292666127.714577,117290788.70863463,1.028,9475462463.862677,218601156.16939056,87.156,6343229570.971656,359742750.44721204,0.474,24522972208.70548,962045940.8242793
